Movie_id,Language,Movie_Name,Genres,Year of Release,Popularity,Vote_Average,Vote_Count,Adult
513268,en,Body Cam,Horror Mystery Thriller,2020-05-19,10.334,6.2,286,False
19101,en,A Little Princess,Drama Family Fantasy,1995-05-10,17.491,7.6,846,False
517096,ru,Вратарь Галактики,Adventure Science Fiction,2020-08-27,18.007,6.383,183,False
204,fr,Le Salaire de la peur,Adventure Drama Thriller,1953-04-22,14.33,8.027,709,False
481880,en,Trial by Fire,Crime Drama,2019-05-17,22.788,6.798,151,False
14696,ja,雨月物語,Drama Fantasy Mystery,1953-03-26,13.286,7.997,445,False
928358,de,Grand Jeté,Drama,2022-09-20,17.169,3.833,6,False
580611,en,Kamasutra for Gay Men,Documentary,2009-02-07,13.704,9.7,5,False
119892,zh,西遊記之大鬧天宮,Action Adventure Family,2014-01-09,23.757,5.591,176,False
982620,en,Maneater,Horror Thriller,2022-08-26,361.925,4.778,27,False
15641,en,Vacancy 2: The First Cut,Crime Horror Thriller,2008-10-24,10.554,5.316,207,False
11624,en,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Comedy,1972-08-06,18.952,6.6,768,False
823754,en,Bo Burnham: Inside,Comedy Drama,2021-07-22,11.958,8.193,309,False
5544,fr,Hiroshima mon amour,Drama History Romance,1959-06-10,13.492,7.824,642,False
19824,en,Van Wilder: Freshman Year,Comedy,2009-06-02,19.108,5.436,282,False
1005342,en,Running with the Devil: The Wild World of John McAfee,Documentary,2022-08-24,25.882,6.737,38,False
10188,en,The Sisterhood of the Traveling Pants 2,Adventure Comedy Drama,2008-08-06,12.2,6.2,706,False
11659,it,La meglio gioventù,Drama History Romance,2003-06-22,11.621,8.076,450,False
308529,en,Kickboxer: Vengeance,Action Drama,2016-07-14,15.44,5.047,350,False
15384,zh,赤壁2：決戰天下,Action Adventure Drama History War,2009-01-07,16.556,7.327,376,False
399242,en,Angels and Demons: Decoded,TV Movie,2009-01-01,1.385,10.0,1,False
553592,en,Queen Bees,Comedy Romance,2021-06-11,7.528,6.4,27,False
373314,en,Misconduct,Drama Mystery Thriller,2016-02-05,11.021,5.611,473,False
11340,it,Banana Joe,Action Comedy,1982-03-24,8.088,6.7,401,False
27475,en,The Slumber Party Massacre,Horror,1982-09-10,8.255,5.64,250,False
599845,it,L'Immortale,Crime Drama Thriller,2019-12-05,18.419,6.703,423,False
840283,en,The Match,Drama History,2021-07-10,10.615,6.3,47,False
413052,en,Hacker,Crime Drama Thriller,2016-09-15,17.245,6.288,257,False
881211,en,Snoopy Presents: For Auld Lang Syne,Animation Family,2021-12-09,20.901,7.3,84,False
11592,en,Serial Mom,Comedy Crime Thriller,1994-04-13,9.267,6.792,556,False
1067075,en,Ocean Emergency: Currents of Hope,Documentary,2023-01-01,2.593,0.0,0,False
220,en,East of Eden,Drama Romance,1955-04-10,9.285,7.597,606,False
360365,es,Tini: El gran cambio de Violetta,Comedy Drama Music,2016-05-04,14.133,7.3,350,False
11777,en,I.Q.,Comedy Drama Romance,1994-12-24,11.753,5.926,374,False
39390,cn,满清十大酷刑之赤裸凌迟2,Adventure Drama Horror,1998-09-18,6.273,3.4,10,False
339397,en,Café Society,Comedy Drama Romance,2016-05-11,8.667,6.458,2460,False
787310,en,Survive the Game,Action Crime Thriller,2021-10-08,22.761,5.62,142,False
783556,fr,Hommes au bord de la crise de nerfs,Comedy,2022-03-16,20.008,5.561,41,False
16237,en,Teen Titans: Trouble in Tokyo,Action Animation Family Science Fiction TV Movie,2006-09-15,14.878,7.759,297,False
16274,en,Holiday,Comedy Romance,1938-05-26,13.506,7.286,194,False
585268,hi,War,Action Adventure Thriller,2019-10-02,11.363,6.755,184,False
11680,fr,L'Avare,Comedy,1980-03-05,8.65,6.342,364,False
3686,de,Winnetou II,Adventure Western,1964-09-17,10.042,6.5,94,False
12149,en,Frailty,Crime Drama Thriller,2001-11-17,16.237,6.975,958,False
611914,en,The Courier,Action Crime Drama Thriller,2019-11-22,20.164,6.046,464,False
505579,en,Bent,Crime Thriller,2018-03-09,15.675,5.3,138,False
22949,en,Old Dogs,Comedy Family,2009-11-24,23.826,5.482,626,False
732670,en,LEGO Star Wars Holiday Special,Action Adventure Animation Comedy Family Science Fiction TV Movie,2020-11-17,18.089,6.7,258,False
308032,en,The Stanford Prison Experiment,Thriller,2015-07-17,12.531,6.883,827,False
1047680,en,Mighty Express: Mighty Trains Race,Adventure Animation Family,2022-12-05,4.698,2.0,1,False
7500,ja,Sonatine,Action Crime Thriller,1993-04-10,11.998,7.456,502,False
947219,fr,"Ernest et Célestine, le Voyage en Charabie",Animation Family,2022-12-14,7.765,7.05,10,False
575452,it,Il traditore,Crime Drama Thriller,2019-05-23,11.839,7.722,1170,False
164251,en,Serena,Drama,2014-10-12,11.411,5.612,932,False
748853,en,In the Earth,Horror Science Fiction Thriller,2021-04-16,16.179,5.8,294,False
150213,ja,劇場版ポケットモンスター ベストウイッシュ キュレムVS聖剣士 ケルディオ,Action Adventure Animation Family Fantasy Science Fiction,2012-07-13,21.698,6.441,135,False
333623,ja,ラブライブ！The School Idol Movie,Animation Comedy Music,2015-06-13,9.215,7.628,47,False
695969,hi,हसीन दिलरुबा,Crime Mystery Romance Thriller,2021-07-02,7.785,6.41,50,False
23998,en,"It's Christmastime Again, Charlie Brown",Animation Family TV Movie,1992-11-27,9.748,6.161,62,False
340945,en,USS Indianapolis: Men of Courage,Action War,2016-09-22,20.875,5.91,536,False
345009,en,Mine,Thriller War,2016-10-06,23.615,6.602,1154,False
823594,en,The Curse of Humpty Dumpty,Horror,2021-08-27,3.467,3.0,4,False
787163,te,లైగర్,Action Romance,2022-08-25,2.966,4.667,9,False
58547,en,10 Years,Comedy Drama,2012-09-14,10.474,5.809,482,False
18011,en,Leprechaun in the Hood,Comedy Horror,2000-03-28,17.612,5.037,178,False
1051959,nl,De Familie Claus 3,Comedy Family,2022-12-07,2.784,5.7,5,False
919573,fr,L’Innocent,Comedy Drama Romance,2022-10-12,7.711,7.157,105,False
986088,en,Control,Mystery Science Fiction Thriller,2022-09-23,4.454,5.4,14,False
4645,de,Ödipussi,Comedy,1988-03-10,4.723,7.016,91,False
52077,fr,Rien à déclarer,Comedy,2010-12-20,9.892,5.85,995,False
313108,ko,국제시장,Drama,2014-12-17,11.329,7.322,87,False
5967,fr,Les Parapluies de Cherbourg,Drama Romance,1964-02-19,10.581,7.425,600,False
51859,ja,トライガン バッドランド ランブル,Action Adventure Animation Science Fiction,2011-07-11,22.262,7.561,132,False
1067675,en,A Christmas Gift,Family,2022-12-22,1.814,0.0,0,False
440762,en,Jay and Silent Bob Reboot,Comedy,2019-10-15,13.5,5.648,413,False
26730,en,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,Animation Comedy Family,1982-11-19,11.38,7.1,155,False
515047,fr,La Chute de l'empire américain,Comedy Crime Drama,2018-06-28,9.25,6.61,163,False
16642,en,Days of Heaven,Drama Romance,1978-09-13,9.31,7.518,820,False
9796,en,Turistas,Horror Thriller,2006-12-01,12.965,5.44,702,False
595975,fr,La Belle Époque,Comedy Drama,2019-11-06,10.666,7.413,834,False
31657,en,Coming Home,Drama Romance War,1978-02-15,7.206,7.1,156,False
241254,en,The Prince,Action Thriller,2014-08-22,19.336,4.905,438,False
513736,en,LEGO DC Super Heroes - Aquaman: Rage Of Atlantis,Action Animation Comedy Family,2018-12-21,11.78,6.8,79,False
61891,en,Anonymous,Drama History Thriller,2011-10-21,10.496,6.431,642,False
13531,en,Empire Records,Comedy Drama Music,1995-09-22,15.879,6.6,581,False
11425,en,"Honey, We Shrunk Ourselves",Action Adventure Comedy Family Science Fiction,1997-03-18,12.946,5.455,575,False
212162,ja,劇場版 魔法少女まどか☆マギカ[新編]叛逆の物語,Animation Fantasy Mystery,2013-10-26,17.099,7.8,146,False
9074,en,The Man,Action Comedy Crime,2005-09-08,12.639,5.719,466,False
858815,id,Penyalin Cahaya,Drama Mystery Thriller,2021-10-08,20.922,6.985,229,False
458005,en,Zoe,Romance Science Fiction Thriller,2018-07-19,7.539,6.025,337,False
311056,ja,劇場版 境界の彼方 -I'll Be Here- 過去篇,Action Animation Comedy Drama Fantasy,2015-03-15,12.194,6.841,66,False
15601,en,Scooby-Doo! and the Cyber Chase,Adventure Animation Comedy,2001-10-09,19.616,7.395,439,False
9558,en,King of New York,Crime Thriller,1990-07-18,13.695,6.71,513,False
7288,en,Duplex,Comedy,2003-09-26,12.176,6.099,1485,False
9964,en,Bad Taste,Action Comedy Horror Science Fiction,1987-12-01,17.692,6.4,678,False
457943,en,Slaughterhouse Rulez,Action Comedy Fantasy Horror,2018-10-31,14.569,5.539,360,False
3133,en,Badlands,Crime Drama Romance Thriller,1973-10-15,12.679,7.6,978,False
5506,en,The Ladykillers,Comedy Crime,1955-12-08,11.066,7.2,377,False
17169,en,Any Which Way You Can,Action Adventure Comedy,1980-12-17,10.4,5.859,266,False
463319,zh,影,Action Drama,2018-09-30,11.927,6.802,295,False
182127,cn,葉問：終極一戰,Action Drama,2013-03-22,2.887,6.149,336,False
18972,en,The Undefeated,Western,1969-10-04,9.96,6.323,96,False
76812,en,Black Butterfly,Mystery Thriller,2017-05-26,12.914,6.218,464,False
893370,es,Virus :32,Horror,2022-04-21,89.376,7.094,187,False
9406,en,An American Werewolf in Paris,Comedy Horror,1997-05-29,17.268,5.961,564,False
556509,ko,사바하,Mystery Thriller,2019-02-20,39.232,6.569,123,False
1024,en,Heavenly Creatures,Drama Fantasy,1994-09-12,13.141,6.998,760,False
222899,en,About Last Night,Comedy Romance,2014-02-14,14.67,6.022,456,False
12165,en,The Burning Plain,Crime Drama Romance,2008-11-07,14.214,6.565,361,False
514277,en,Mara,Crime Horror Thriller,2018-08-22,16.406,5.682,322,False
205220,en,Philomena,Drama,2013-11-01,12.196,7.371,1428,False
7515,en,London,Action Drama Romance,2005-09-03,12.826,5.945,255,False
625169,en,12 Mighty Orphans,Action Drama History,2021-06-18,20.404,7.452,124,False
76494,en,What to Expect When You're Expecting,Comedy Drama Romance,2012-05-17,16.737,6.028,1642,False
44729,ja,ワンピース the movie オマツリ男爵と秘密の島,Action Animation Comedy,2005-03-05,25.539,7.2,166,False
56937,no,Fritt vilt III,Horror,2010-10-15,8.35,5.915,124,False
811634,zh,西游记之再世妖王,Action Animation Fantasy,2021-04-02,15.16,7.107,253,False
661227,en,I Am Vengeance: Retaliation,Action,2020-02-29,9.449,6.157,54,False
11804,en,White Noise,Drama Horror Thriller,2005-01-07,13.711,5.561,705,False
326285,en,American Pastoral,Crime Drama,2016-10-20,13.578,6.132,605,False
11246,en,Hellraiser: Hellseeker,Horror Mystery Thriller,2002-10-15,17.106,4.9,275,False
578844,ko,어린 형수 4,Romance,2019-01-25,29.048,4.0,2,False
1034541,en,Terrifier 3,Fantasy Horror Thriller,,117.345,0.0,0,False
18462,en,Night of the Comet,Comedy Horror Science Fiction,1984-11-16,5.986,6.262,294,False
49020,en,Submarine,Comedy Drama Romance,2011-03-18,10.645,7.408,1255,False
1014550,en,Skandal! Bringing Down Wirecard,Documentary,2022-09-16,20.857,7.5,24,False
331061,ja,劇場版 デート・ア・ライブ 万由里ジャッジメント,Animation Romance Science Fiction,2015-08-22,13.571,8.0,46,False
10173,en,Marked for Death,Action Crime,1990-10-05,14.789,6.0,419,False
527776,en,Overcomer,Drama,2019-08-22,53.936,7.716,211,False
51306,zh,人在囧途,Comedy,2010-06-04,4.675,6.65,50,False
805411,en,Descendants: The Royal Wedding,Animation Comedy Drama Family TV Movie,2021-08-13,39.547,6.821,134,False
822119,en,Captain America: New World Order,Action Adventure,2024-05-01,8.019,0.0,0,False
889672,fr,Le Monde d'hier,Drama,2022-03-30,9.814,5.346,26,False
1013572,en,Is That Black Enough for You?!?,Documentary,2022-10-09,9.89,7.615,13,False
449664,en,Escape Room,Horror Thriller,2017-09-14,16.598,4.453,623,False
125504,en,A Christmas Story 2,Comedy,2012-09-06,6.918,5.272,46,False
1062700,zh,牧野诡事之赤丹珠,Action Adventure Thriller,2022-12-17,2.134,3.0,1,False
16619,en,Ordinary People,Drama,1980-09-19,11.71,7.443,509,False
457955,fr,La nuit a dévoré le monde,Drama Horror Thriller,2018-03-07,14.942,6.043,553,False
332411,en,I Am Wrath,Action Crime Drama Thriller,2016-04-14,14.705,5.564,559,False
9431,en,Bordello of Blood,Comedy Horror,1996-08-16,41.255,5.884,302,False
334536,en,The Blackcoat's Daughter,Horror Thriller,2017-03-31,11.984,5.773,517,False
44629,en,Animal Kingdom,Crime Drama,2010-06-03,15.309,6.79,673,False
925181,fr,Un été comme ça,Drama,2022-07-19,2.181,4.2,6,False
21717,en,Big Jake,Western,1971-05-26,12.167,6.974,174,False
15268,en,Street Fighter: The Legend of Chun-Li,Action Adventure Science Fiction Thriller,2009-02-27,13.949,4.431,379,False
932339,en,Un novio para mi mujer,Comedy Romance,2022-07-22,33.216,5.5,28,False
84422,en,Don't Open Till Christmas,Horror Mystery Thriller,1984-12-07,4.375,4.9,38,False
718840,en,A Nice Girl Like You,Comedy Romance,2020-07-18,13.347,5.794,248,False
84332,en,Safety Not Guaranteed,Comedy Drama Romance Science Fiction,2012-06-08,13.051,6.803,1228,False
831944,ja,巨乳だらけ 渚の乳喧嘩,Drama,2016-12-09,1.4,2.0,1,False
811886,fr,Ducobu Président !,Comedy,2022-07-13,2.827,4.714,21,False
25196,en,Crazy Heart,Drama Music Romance,2009-12-16,13.571,6.93,877,False
487476,fr,Le Jeu,Comedy Drama,2018-10-17,8.867,6.552,1201,False
340553,ja,美姉妹肉奴隷,,1986-01-18,20.611,5.8,10,False
19562,fr,Le Magnifique,Action Comedy Romance,1973-11-23,8.783,7.1,284,False
11120,en,The Mosquito Coast,Adventure Drama,1986-11-26,13.201,6.367,396,False
1023798,en,Pentatonix: Around the World for the Holidays,Documentary Music,2022-12-02,3.337,5.0,4,False
241004,fr,Tintin et le lac aux requins,Adventure Animation Family Mystery,1972-12-13,9.891,6.033,105,False
14830,en,Doctor Strange,Action Animation Fantasy Science Fiction,2007-08-14,12.575,6.8,277,False
481836,ko,두 엄마,Drama Romance,2017-08-01,18.343,5.0,3,False
329981,en,Shut In,Drama Thriller,2016-11-11,12.201,5.332,629,False
1002470,ko,탑,Drama,2022-11-03,1.967,5.8,5,False
24657,sv,Offret,Drama,1986-05-09,12.25,7.7,424,False
800762,en,Sensation,Mystery Science Fiction Thriller,2021-12-31,3.12,6.6,5,False
11634,sv,Fucking Åmål,Comedy Drama Romance,1998-10-23,11.626,7.096,411,False
146229,en,Kristy,Horror Thriller,2014-08-07,11.634,6.04,328,False
792358,ml,ജന ഗണ മന,Crime Drama Thriller,2022-04-28,6.594,7.232,28,False
433630,en,Inconceivable,Drama Thriller,2017-06-30,12.995,5.676,292,False
762433,en,Zeros and Ones,Drama Mystery Thriller War,2021-11-18,47.948,4.997,179,False
407375,en,Sniper: Ghost Shooter,Action Drama War,2016-08-02,24.459,6.47,185,False
339530,en,Tremors 5: Bloodlines,Action Adventure Comedy Horror Science Fiction,2015-10-06,20.603,5.521,338,False
384737,en,Precious Cargo,Action Crime Thriller,2016-07-15,13.891,5.192,245,False
662237,ko,새콤달콤,Drama Romance,2021-06-04,29.322,7.757,115,False
28597,en,Problem Child 2,Comedy,1991-07-03,18.354,5.828,515,False
945729,en,A Haunting in Venice,Crime Drama Mystery,2023-09-13,5.97,0.0,0,False
494471,ja,劇場版 のんのんびより ばけーしょん,Adventure Animation Comedy Drama,2018-08-25,10.041,7.3,19,False
225703,en,The Starving Games,Comedy,2013-11-07,0.6,4.183,547,False
16553,en,Little Manhattan,Comedy Romance,2005-09-26,23.033,7.1,613,False
225914,en,Spider-Man,Action Crime Science Fiction TV Movie,1978-03-15,18.148,5.776,96,False
106021,en,Erased,Action Thriller,2012-08-23,12.564,6.033,630,False
146239,en,Delivery Man,Comedy,2013-10-10,16.68,6.237,1306,False
84111,zh,那些年，我們一起追的女孩,Comedy Romance,2011-08-19,8.592,7.391,165,False
661595,pt,A Princesa da Yakuza,Action Thriller,2021-08-26,11.75,6.236,159,False
629028,ko,미션 파서블,Action Comedy Thriller,2021-02-17,29.17,7.604,125,False
294682,ja,リトル・フォレスト 夏・秋,Drama,2014-08-30,7.831,7.56,75,False
810557,ja,PREMIUM CUTIE: 田中瞳 & 姫神ゆり,Documentary,2008-08-07,2.424,7.0,1,False
6529,en,Hondo,Western,1953-11-27,11.767,6.653,160,False
879440,it,Il filo invisibile,Comedy Drama,2022-03-04,11.668,6.722,153,False
2084,en,Birthday Girl,Comedy Crime Thriller,2001-09-06,10.535,5.893,345,False
536176,en,Brexit: The Uncivil War,Drama History TV Movie,2019-01-19,10.112,6.553,255,False
763532,en,Long Story Short,Comedy Fantasy Romance,2021-02-11,14.738,6.905,142,False
9469,en,He Got Game,Drama,1998-05-01,9.754,6.758,595,False
381696,en,Shrek the Musical,Comedy Fantasy Music,2013-09-17,20.149,7.24,96,False
14703,en,The Night of the Iguana,Drama Romance,1964-08-06,10.243,7.2,115,False
11870,en,Big Fat Liar,Adventure Comedy Family,2002-02-08,14.424,5.852,704,False
50124,it,Monella,Comedy Romance,1998-06-01,36.941,4.738,164,False
423087,en,6 Below: Miracle on the Mountain,Drama Thriller,2017-10-12,13.661,5.835,321,False
227700,en,Anna,Drama Thriller,2013-10-13,11.543,6.513,535,False
11575,en,The Great Race,Adventure Comedy Family Romance,1965-07-01,12.124,7.165,252,False
808090,en,A House on the Bayou,Horror Thriller,2021-11-19,14.035,5.752,105,False
18079,es,Nueve reinas,Crime,2000-08-31,9.776,7.753,572,False
1931,en,Stomp the Yard,Drama Music,2007-05-16,25.75,6.903,354,False
536743,en,Queen & Slim,Crime Drama Romance,2019-11-27,13.84,7.139,560,False
220428,en,High Voltage,Action Crime Thriller,1997-01-01,3.521,5.6,6,False
152790,en,The Angriest Man in Brooklyn,Comedy Drama,2014-05-23,38.965,5.672,425,False
13199,en,American Me,Crime Drama,1992-03-13,16.636,7.351,291,False
10167,en,Half Past Dead,Action Crime Thriller,2002-11-15,10.328,5.224,297,False
295699,en,Everybody Wants Some!!,Comedy,2016-03-30,10.999,6.354,951,False
13474,en,P2,Horror Thriller,2007-11-09,22.481,6.169,697,False
554596,es,No Manches Frida 2,Comedy,2019-03-15,67.106,8.009,751,False
369192,en,Battle of the Sexes,Comedy Drama History,2017-09-22,15.113,6.786,1653,False
456750,en,"Game Over, Man!",Action Comedy,2018-03-23,12.508,5.479,819,False
347688,en,Scooby-Doo! and Kiss: Rock and Roll Mystery,Animation Comedy Family Mystery,2015-07-10,16.624,8.136,247,False
410554,en,First Kill,Action Crime Thriller,2017-07-21,13.957,5.715,486,False
334517,en,The Siege of Jadotville,Drama Thriller War,2016-09-19,12.662,7.154,746,False
1050281,en,Elton John Live: Farewell from Dodger Stadium,Music,2022-11-20,7.032,7.375,8,False
15916,ja,天使のたまご,Animation Fantasy Mystery,1985-12-22,12.424,7.773,300,False
534171,ko,동창회의 목적 2,Drama Romance,2017-08-31,30.957,4.667,3,False
885683,en,White Sky,Horror Science Fiction,2021-10-19,3.332,3.5,4,False
9434,en,Grosse Pointe Blank,Action Comedy Romance Thriller,1997-04-11,22.31,6.95,730,False
578908,en,Bad Trip,Comedy,2021-03-26,25.298,6.013,399,False
82505,en,House at the End of the Street,Horror Thriller,2012-09-21,14.614,5.798,1596,False
447102,en,X-Men: The Uncanny Suspects,Documentary,2003-02-11,15.298,6.357,35,False
941959,es,Un crimen argentino,Thriller,2022-08-25,77.43,6.3,12,False
574207,en,The Operative,Drama Thriller,2019-07-24,13.139,5.802,164,False
550231,en,The Secret: Dare to Dream,Drama Romance,2020-04-16,13.982,7.298,466,False
